1602950400000,11333.50729999,11338.57799999,11302.30240002,11323.6022,2.40736455
1602954000000,11322.2269,11341.96919999,11313.33700005,11335.22500125,2.60461555
1602957600000,11335.49301059,11347.96699203,11331.61700007,11347.96699203,1.50334944
1602961200000,11341.83600004,11355.4126,11336.26670001,11344.58439999,3.00961684
1602964800000,11333.81800003,11357.0773,11321.5970001,11347.18100687,6.75988598
1602968400000,11347.99827331,11364.6892,11336.6124,11339.0389,3.12171474
1602972000000,11338.9365,11350.98329988,11334.63600003,11345.70499998,1.70175355
1602975600000,11339.76082304,11369.46839999,11339.34200013,11358.30500822,2.34240793
1602979200000,11358.30500827,11382.3523,11346.01410011,11365.12585257,7.10225828
1602982800000,11371.14100004,11399.23999999,11368.518999999998,11388.511999999999,4.25338113
1602986400000,11393.82190003,11393.82190003,11363.52700005,11377.93000006,1.47695942
1602990000000,11371.21290421,11384.37399858,11363.96530001,11364.3252,1.23577798
1602993600000,11364.97906069,11385.41694089,11364.52600014,11373.54079402,2.3836352
1602997200000,11373.54079083,11395.13599976,11368.40800001,11392.11499999,2.80764408
1603000800000,11392.93793571,11462.5,11380.39870002,11450.0,12.73504594
1603004400000,11450.0,11458.38599502,11427.55420393,11456.85319786,5.05006678
1603008000000,11456.98300002,11470.6478,11420.65460036,11433.51999995,6.39175336
1603011600000,11433.51999995,11435.96999999,11402.96200002,11404.333999999999,4.58671601
1603015200000,11407.531,11426.02999999,11402.50700006,11426.02709999,5.41963154
1603018800000,11424.617,11432.143,11410.00000504,11421.4701,2.32277725
1603022400000,11421.52924247,11434.31299991,11408.58691418,11416.87999997,2.27340587
1603026000000,11424.19279999,11444.94889996,11418.3725,11439.11860407,3.73881996
1603029600000,11439.11860407,11488.33720422,11418.04790001,11431.83820004,13.12758736
1603033200000,11433.07260666,11462.96089996,11428.59780765,11453.47599989,3.71572655
1603036800000,11447.17050014,11466.0553572,11435.1600001,11457.25887986,3.30679124
1603040400000,11454.99517127,11469.84848909,11445.39586237,11466.08110001,7.36729527
1603044000000,11467.07,11477.49208401,11444.67010006,11444.67010006,7.18930823
1603047600000,11444.67010009,11454.5499786,11435.0,11439.27999999,3.13200698
1603051200000,11439.27999998,11446.70999999,11414.83820647,11440.53780004,4.62713408
1603054800000,11440.53780014,11461.803999999998,11436.94428741,11457.02699998,23.86214045
1603058400000,11452.72499998,11472.063999999998,11447.51300935,11458.37720004,2.15245833
1603062000000,11462.86,11507.05301641,11454.7601589,11507.05301641,19.80089305
1603065600000,11508.24079999,11535.6834864,11450.49120629,11465.81900001,9.60973403
1603069200000,11463.93980002,11478.3274,11461.62000006,11466.83789996,4.83768999
1603072800000,11461.43420431,11475.13319016,11445.0,11460.71596454,2.48758683
1603076400000,11457.78270002,11464.62426853,11411.8202,11411.8202,5.98933758
1603080000000,11417.64099549,11446.4069,11407.0808225,11442.3899,6.33976177
1603083600000,11442.3899,11452.55999999,11419.30200003,11443.08999998,9.07216072
1603087200000,11443.08999998,11464.31813156,11423.84000974,11448.65601164,7.962499799999999
1603090800000,11448.65601164,11468.3633,11442.07850006,11464.58,5.18167148
1603094400000,11459.47400001,11475.99,11444.97500011,11461.46080001,16.59794693
1603098000000,11464.0203,11483.50839032,11453.66,11480.4521,9.23325815
1603101600000,11488.0,11495.93489998,11458.92,11471.02400011,7.68270527
1603105200000,11476.39300002,11529.84397071,11467.67625898,11481.83970014,8.09464156
1603108800000,11478.30090003,11528.68299461,11470.93300002,11512.03000001,5.97768269
1603112400000,11515.10576339,11673.23399998,11514.46900002,11648.301000000001,25.41660103
1603116000000,11645.19300002,11674.6629,11617.09440001,11649.84900685,9.19274931
1603119600000,11658.19600657,11807.95283252,11637.14594293,11793.75300003,27.36246201
1603123200000,11797.30964976,11823.83869348,11750.59000001,11756.93501884,7.55482594
1603126800000,11756.93501883,11772.66745301,11722.70000003,11723.5538,6.59253504
1603130400000,11725.1468,11752.17332582,11664.46736323,11669.51982673,17.63334323
1603134000000,11676.27839999,11697.66699999,11666.70600709,11696.20999243,16.11214492
1603137600000,11697.45808776,11727.64999999,11664.53640002,11719.44000001,12.65163358
1603141200000,11720.61200001,11753.38418295,11694.66,11741.66891031,20.04113363
1603144800000,11742.21027941,11776.969,11712.835,11730.38600533,2.81704493
1603148400000,11734.14,11751.32499999,11709.2608,11751.32499999,7.56348163
1603152000000,11751.32499999,11751.32499999,11698.4435,11727.358,6.61805467
1603155600000,11727.35799993,11736.2613,11681.35010001,11696.36640003,4.95349327
1603159200000,11696.63599996,11730.09499445,11689.51800001,11724.68229999,5.60298537
1603162800000,11724.68229998,11762.67670002,11706.71100002,11743.736,4.63257663
1603166400000,11739.87760003,11754.77799246,11716.01,11720.05,5.82635023
1603170000000,11720.05000001,11765.03662243,11710.14700709,11759.40729999,12.96140794
1603173600000,11758.1,11798.88852087,11740.01430139,11789.64030005,4.60421732
1603177200000,11789.85030002,11847.2326,11715.802,11740.58099998,7.67108817
1603180800000,11740.5809954,11760.34043548,11706.4683,11744.53909654,9.85151115
1603184400000,11742.419,11818.54759999,11728.53300003,11793.75631533,7.5568273
1603188000000,11784.15000182,11845.493999999999,11775.64000219,11833.63200002,9.80648049
1603191600000,11833.63200733,11927.64,11713.09564484,11780.96699821,40.94252175
1603195200000,11771.65799999,11886.87037412,11763.716999999999,11874.76370011,11.28422022
1603198800000,11883.737,11937.86023249,11827.4243165,11920.44080004,10.89766559
1603202400000,11920.44080706,11950.0,11875.4156,11916.6556001,12.31262243
1603206000000,11920.354,11982.0,11885.78998164,11927.59499705,21.10548466
1603209600000,11934.6879,11985.0,11900.06096203,11962.97100002,13.3288905
1603213200000,11966.28500005,12031.0,11948.4920012,11961.09760001,19.96209697
1603216800000,11966.39499508,11969.3556,11917.29260001,11967.22999999,11.36064075
