1577836800000,43.0,7169.42,7169.42,7152.89,7152.89,2.0564,7163.1642754327951760357907021980159502042404201517
1577840400000,49.0,7158.41,7206.47,7158.41,7185.04,10.4928,7200.1506794182677645623665751753583409576090271424
1577844000000,101.0,7185.76,7222.39,7185.76,7219.49,4.8154,7212.7441049549362462100760061469452174274203596794
1577847600000,71.0,7212.69,7218.49,7193.42,7200.19,13.7258,7207.2962381063398854711565081816724708213728890119
1577851200000,88.0,7197.07,7202.01,7191.34,7196.38,5.9789,7197.7011088996303667898777367074210975263008245664
1577854800000,228.0,7191.91,7203.92,7191.91,7199.43,11.9077,7196.7718099213114203414597277391939669289619321951
1577858400000,51.0,7199.43,7208.69,7199.42,7200.61,10.8579,7201.3547381169471076359148638318643568277475386585
1577862000000,144.0,7201.42,7207.04,7176.09,7180.26,1.9381,7188.8971023167019245652959083638615138537743150508
1577865600000,69.0,7182.94,7188.35,7160.03,7160.3,8.7074,7172.3318003077841835679996324964972322392447803018
1577869200000,22.0,7180.08,7185.86,7168.99,7168.99,0.3032,7172.9937368073878627968337730870712401055408970976
1577872800000,43.0,7167.79,7186.48,7167.79,7180.41,2.0231,7181.6567663486728288270476002174880134447135584005
1577876400000,82.0,7182.12,7218.92,7166.87,7166.87,4.777,7190.0733506384760309817877328867490056520828972158
1577880000000,71.0,7171.2,7202.8,7171.2,7202.8,2.6033,7194.0842937809703069181423577766680751354050628049
1577883600000,36.0,7204.69,7209.67,7196.97,7199.69,1.8314,7201.4595042044337665174183684612864475264824724255
1577887200000,107.0,7200.02,7212.91,7187.52,7196.73,4.6284,7198.0541588886008123757670037161870192723187278541
1577890800000,160.0,7197.19,7236.19,7196.6,7211.08,9.8863,7209.1362389367103972163498983441732498508036373567
1577894400000,36.0,7211.22,7213.82,7195.22,7208.2,1.092,7204.301485347985347985347985347985347985347985348
1577898000000,78.0,7216.29,7228.3,7207.59,7217.35,5.298,7222.5118990184975462438656096640241600604001510004
1577901600000,33.0,7216.16,7227.62,7206.3,7212.19,1.858,7225.2469456404736275565123789020452099031216361679
1577905200000,66.0,7219.0,7219.82,7206.09,7207.29,6.8469,7211.9751529889439016197111101374344593903810483577
1577908800000,32.0,7213.81,7218.69,7206.79,7216.69,1.4776,7214.8619802382241472658364916080129940443963183541
1577912400000,51.0,7214.94,7217.71,7204.32,7215.4,4.1418,7215.0096146602926263943213095755468636824569027959
1577916000000,50.0,7212.54,7212.54,7172.29,7180.12,2.1927,7193.5983276325990787613444611665982578556118028002
1577919600000,48.0,7175.99,7180.83,7160.02,7174.69,2.2003,7173.9951488433395446075535154297141298913784483934
1577923200000,27.0,7171.41,7187.51,7167.93,7185.41,0.4284,7182.5299042950513538748832866479925303454715219421
1577926800000,170.0,7186.4,7187.37,7162.59,7171.19,27.7431,7171.5432332363722871632946570498610465304886620457
1577930400000,163.0,7169.1,7169.58,7131.29,7143.7,27.4255,7143.0209674572933948332756011740898069315053508596
1577934000000,98.0,7143.6,7143.6,7098.1,7099.16,9.9285,7122.8468323513118799415823135418240418995820113814
1577937600000,88.0,7099.93,7133.9,7091.79,7112.99,10.0655,7106.5576016094580497739804281953206497441756494958
1577941200000,36.0,7109.05,7119.59,7100.39,7108.99,0.5448,7112.323008443465491923641703377386196769456681351
1577944800000,67.0,7108.99,7118.03,7094.49,7105.43,3.054,7113.7480586116568434839554682383759004584151931893
1577948400000,190.0,7102.8,7108.07,7075.44,7086.0,37.74,7095.2020463698993110757816640169581346051934287228
1577952000000,67.0,7077.01,7120.2,7077.01,7120.2,18.6756,7106.6068057786630683886996937180063826597271305875
1577955600000,65.0,7124.0,7129.69,7108.19,7129.69,7.546,7119.7440131195335276967930029154518950437317784257
1577959200000,83.0,7137.13,7155.25,7132.0,7132.0,14.6835,7143.217543705519801137331017809105458507848946096
1577962800000,88.0,7136.89,7149.78,7111.31,7112.58,3.7477,7125.5763318835552472182938869173092830269231795501
1577966400000,62.0,7111.99,7139.32,7111.99,7126.26,2.7593,7126.4144946182002681839596999238937411662378139383
1577970000000,161.0,7133.41,7136.75,7080.0,7112.89,7.5995,7103.8301959339430225672741627738667017566945193763
1577973600000,115.0,7111.29,7136.43,7100.08,7109.87,9.2038,7115.6404963167387383472044155674829961537625763272
1577977200000,153.0,7127.65,7128.49,7095.31,7110.0,17.5535,7108.4522096448001822998262454781097786766171988492
1577980800000,446.0,7117.29,7123.14,7006.37,7028.9,55.5281,7063.5854528427949092441484581680266387648776025112
1577984400000,366.0,7025.7,7025.7,6906.75,6948.2,31.0878,6958.3905632434588488088574939365281557395505632435
1577988000000,106.0,6932.2,6963.6,6926.71,6952.6,2.3016,6949.1394012860618700034758428919012860618700034758
1577991600000,145.0,6949.8,6973.74,6936.2,6961.8,12.1091,6957.9485798283935222270854151010397139341486980866
1577995200000,288.0,6961.5,6961.5,6922.01,6925.82,31.2963,6943.5866458974383553327390138770397778651150455485
1577998800000,136.0,6926.8,6964.59,6926.25,6955.8,11.919,6948.6791088178538467992281231646950247503985233661
1578002400000,91.0,6956.5,6957.8,6943.31,6951.61,17.8642,6954.3030502345473069043114161283460776301205763482
1578006000000,98.0,6951.71,6956.03,6937.3,6947.2,2.9276,6949.8094036070501434622216149747233228583139773193
1578009600000,134.0,6946.2,6947.3,6904.74,6920.4,10.9986,6919.1694821159056607204553306784499845434873529358
1578013200000,147.0,6920.4,6926.39,6861.03,6864.5,15.8992,6895.9398696160813122672838884975344671430009057059
1578016800000,172.0,6862.5,6944.37,6853.15,6939.8,28.005,6902.1118255311551508659168005713265488305659703624
